Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Rarely,Research & Development,19,4,Life Sciences,2106,1,Manufacturing Director,99500,1.0,20,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,7.395566059757236,9.474789915966387,16.936974789915965,0.011494252873563218,238,0.9118773946360154
0,Travel_Rarely,Research & Development,9,4,Life Sciences,2107,2,Sales Executive,20930,3.0,19,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,7.6952370689655165,9.5,17.137931034482758,0.14942528735632185,232,0.8888888888888888
0,Travel_Rarely,Research & Development,21,3,Life Sciences,2108,2,Laboratory Technician,99800,1.0,12,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,8.594112021857923,9.475409836065573,18.05327868852459,0.9042145593869731,244,0.9348659003831418
0,Travel_Rarely,Sales,24,1,Marketing,2109,1,Sales Executive,38940,1.0,12,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,7.301323529411765,9.483193277310924,16.823529411764707,0.0038314176245210726,238,0.9118773946360154
0,Travel_Rarely,Research & Development,3,4,Technical Degree,2110,1,Research Scientist,40510,5.0,16,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,7.442859274563819,9.491735537190083,16.975206611570247,0.03065134099616858,242,0.9272030651340997
0,Travel_Rarely,Research & Development,11,2,Life Sciences,2111,3,Laboratory Technician,168350,3.0,17,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,6.6082968455743885,9.5,16.088983050847457,0.0,236,0.9042145593869731
0,Travel_Rarely,Sales,14,4,Life Sciences,2112,2,Research Scientist,62300,2.0,14,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,6.688532088122606,9.482758620689655,16.176724137931036,0.0,232,0.8888888888888888
0,Travel_Frequently,Sales,5,2,Marketing,2113,1,Laboratory Technician,47170,1.0,19,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,6.095977496483824,9.481012658227849,15.561181434599156,0.0,237,0.9080459770114943
0,Travel_Rarely,Research & Development,1,4,Life Sciences,2114,2,Laboratory Technician,132370,5.0,13,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,6.110347222222223,9.473684210526315,15.600877192982455,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,6,4,Life Sciences,2115,2,Laboratory Technician,37550,1.0,19,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,8.001521438450899,9.49792531120332,17.489626556016596,0.46360153256704983,241,0.9233716475095786
0,Travel_Rarely,Sales,17,4,Medical,2116,1,Laboratory Technician,65820,1.0,19,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,8.799048288795126,9.50632911392405,18.27848101265823,0.896551724137931,237,0.9080459770114943
0,Travel_Rarely,Sales,1,1,Marketing,2117,2,Manufacturing Director,74060,6.0,14,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,6.18902658045977,9.517241379310345,15.706896551724139,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,3,Technical Degree,2118,2,Healthcare Representative,48050,3.0,16,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,6.878174931129477,9.487603305785123,16.363636363636363,0.0,242,0.9272030651340997
0,Travel_Rarely,Sales,9,4,Medical,2119,2,Laboratory Technician,27410,0.0,15,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,6.000829861111112,9.520833333333334,15.533333333333333,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,4,3,Life Sciences,2120,1,Laboratory Technician,42620,7.0,18,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,6.99462077294686,9.513043478260869,16.495652173913044,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,8,2,Life Sciences,2121,2,Research Scientist,161840,0.0,13,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,11.025822087269457,9.558704453441296,20.574898785425102,0.946360153256705,247,0.946360153256705
0,Travel_Rarely,Sales,2,4,Marketing,2122,3,Laboratory Technician,115570,1.0,22,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,10.811617104656523,9.526970954356846,20.307053941908713,0.9233716475095786,241,0.9233716475095786
0,Travel_Rarely,Sales,2,3,Medical,2123,3,Laboratory Technician,18780,1.0,13,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,7.476028368794326,9.391489361702128,16.914893617021278,0.05363984674329502,235,0.9003831417624522
1,Travel_Frequently,Research & Development,1,1,Life Sciences,2124,1,Manufacturing Director,109320,1.0,11,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,9.166382797270954,9.486842105263158,18.644736842105264,0.8735632183908046,228,0.8735632183908046
0,Travel_Rarely,Human Resources,9,3,Life Sciences,2125,2,Research Scientist,68110,1.0,11,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3,8.707262583095915,9.495726495726496,18.200854700854702,0.8850574712643678,234,0.896551724137931
1,Travel_Rarely,Human Resources,12,3,Human Resources,2126,2,Laboratory Technician,43060,2.0,11,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3,9.911379818594105,9.514285714285714,19.383673469387755,0.9386973180076629,245,0.9386973180076629
0,Non-Travel,Research & Development,27,3,Life Sciences,2127,2,Manager,48590,1.0,24,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4,9.58409155937053,9.53648068669528,19.06008583690987,0.89272030651341,233,0.89272030651341
1,Travel_Frequently,Research & Development,20,2,Medical,2128,4,Research Scientist,53370,1.0,14,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3,7.613900511390051,9.464435146443515,17.12970711297071,0.08812260536398467,239,0.9157088122605364
0,Travel_Rarely,Research & Development,1,4,Life Sciences,2129,1,Manufacturing Director,23400,2.0,13,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3,6.879879070881225,9.5,16.344827586206897,0.0,232,0.8888888888888888
0,Travel_Rarely,Sales,13,4,Medical,2130,3,Sales Representative,74910,0.0,14,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3,8.909026019690575,9.447257383966244,18.379746835443036,0.9080459770114943,237,0.9080459770114943
0,Travel_Frequently,Research & Development,14,3,Life Sciences,2131,2,Research Director,105270,4.0,14,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3,11.006115879828327,9.50214592274678,20.540772532188843,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Research & Development,4,2,Life Sciences,2132,2,Research Scientist,165950,6.0,21,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4,6.608805441243714,9.502057613168724,16.11934156378601,0.0,243,0.9310344827586207
0,Travel_Frequently,Sales,14,4,Medical,2133,3,Research Scientist,88340,4.0,13,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3,6.784572368421053,9.5,16.25438596491228,0.0,228,0.8735632183908046
0,Travel_Frequently,Research & Development,2,3,Other,2134,1,Manager,55770,0.0,19,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3,10.42061614083219,9.534979423868313,19.950617283950617,0.9310344827586207,243,0.9310344827586207
0,Travel_Rarely,Research & Development,3,4,Life Sciences,2135,2,Research Scientist,47070,1.0,17,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3,7.802089424951267,9.526315789473685,17.289473684210527,0.23754789272030652,228,0.8735632183908046
0,Travel_Frequently,Sales,1,3,Life Sciences,2136,2,Sales Executive,24000,4.0,18,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3,7.470801005747127,9.431034482758621,16.94396551724138,0.022988505747126436,232,0.8888888888888888
0,Travel_Rarely,Research & Development,9,3,Life Sciences,2137,4,Healthcare Representative,98240,0.0,19,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3,10.503479591836735,9.493877551020407,19.983673469387757,0.9386973180076629,245,0.9386973180076629
0,Travel_Rarely,Research & Development,23,4,Life Sciences,2138,1,Manager,64470,6.0,13,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3,9.41620634920635,9.465306122448979,18.918367346938776,0.9386973180076629,245,0.9386973180076629
0,Travel_Rarely,Research & Development,7,2,Medical,2139,1,Laboratory Technician,195020,3.0,18,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3,6.409671276079573,9.475982532751091,15.93886462882096,0.0,229,0.8773946360153256
0,Travel_Rarely,Research & Development,2,4,Medical,2140,1,Healthcare Representative,27250,9.0,21,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4,10.607794995408632,9.5,20.09917355371901,0.9272030651340997,242,0.9272030651340997
1,Travel_Rarely,Research & Development,21,4,Life Sciences,2141,2,Laboratory Technician,62720,1.0,19,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3,6.012525584795322,9.473684210526315,15.517543859649123,0.0,228,0.8735632183908046
0,Travel_Frequently,Research & Development,2,3,Life Sciences,2142,2,Sales Representative,21270,1.0,14,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3,9.679196599616857,9.469827586206897,19.16810344827586,0.8888888888888888,232,0.8888888888888888
0,Travel_Frequently,Sales,21,4,Medical,2143,2,Research Scientist,182000,0.0,17,0,8.0,3,7,7,7,2.0,3.0,,3,3,7.017285781544256,9.483050847457626,16.521186440677965,0.0,236,0.9042145593869731
0,Non-Travel,Research & Development,2,4,Other,2144,1,Research Scientist,20960,7.0,11,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3,9.497514124293783,9.461864406779661,18.99576271186441,0.9042145593869731,236,0.9042145593869731
1,Travel_Rarely,Research & Development,29,4,Technical Degree,2145,1,Sales Representative,28860,3.0,13,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3,8.39062440645774,9.521367521367521,17.923076923076923,0.8237547892720306,234,0.896551724137931
0,Travel_Rarely,Sales,1,4,Life Sciences,2146,2,Sales Representative,20330,2.0,15,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3,6.765892330383481,9.575221238938052,16.309734513274336,0.0,226,0.8659003831417624
0,Travel_Rarely,Research & Development,18,2,Life Sciences,2147,1,Research Scientist,36220,1.0,25,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4,7.982099673202614,9.5,17.45378151260504,0.38697318007662834,238,0.9118773946360154
0,Travel_Rarely,Research & Development,10,4,Other,2148,1,Sales Executive,42330,1.0,11,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3,6.8195002374169045,9.551282051282051,16.324786324786324,0.0,234,0.896551724137931
0,Travel_Frequently,Research & Development,19,3,Medical,2149,3,Laboratory Technician,36810,3.0,17,1,22.0,2,0,0,0,,2.0,3.0,3,3,5.978748241912799,9.535864978902953,15.540084388185655,0.0,237,0.9080459770114943
0,Travel_Rarely,Sales,29,1,Marketing,2150,1,Laboratory Technician,54600,6.0,13,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3,8.400860404896422,9.457627118644067,17.889830508474578,0.8390804597701149,236,0.9042145593869731
0,Travel_Rarely,Research & Development,27,3,Other,2151,2,Laboratory Technician,21870,1.0,18,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3,5.993010869565217,9.456521739130435,15.504347826086956,0.0,230,0.8812260536398467
1,Travel_Rarely,Research & Development,5,3,Technical Degree,2152,1,Sales Executive,96020,1.0,13,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3,6.479733992467042,9.51271186440678,15.978813559322035,0.0,236,0.9042145593869731
1,Travel_Rarely,Research & Development,18,2,Life Sciences,2153,2,Laboratory Technician,28360,0.0,20,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4,7.703856421356422,9.467532467532468,17.17748917748918,0.11877394636015326,231,0.8850574712643678
0,Travel_Rarely,Sales,9,1,Marketing,2154,4,Research Director,40890,0.0,18,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3,6.166816415180612,9.534979423868313,15.699588477366255,0.0,243,0.9310344827586207
0,Travel_Rarely,Sales,1,3,Marketing,2155,2,Sales Executive,166270,3.0,12,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3,6.711335009578544,9.53448275862069,16.19396551724138,0.0,232,0.8888888888888888
0,Travel_Rarely,Sales,4,3,Medical,2156,1,Research Scientist,26190,6.0,12,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3,7.706544995408631,9.491735537190083,17.25619834710744,0.1532567049808429,242,0.9272030651340997
0,Non-Travel,Research & Development,1,3,Medical,2157,5,Sales Executive,56790,0.0,13,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3,7.984185660018993,9.504273504273504,17.457264957264957,0.4329501915708812,234,0.896551724137931
0,Travel_Rarely,Research & Development,20,2,Medical,2158,5,Laboratory Technician,154020,4.0,21,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4,10.441048085901025,9.487394957983193,19.932773109243698,0.9118773946360154,238,0.9118773946360154
1,Travel_Rarely,Sales,8,1,Other,2159,1,Laboratory Technician,59850,2.0,13,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3,9.79710608237548,9.512931034482758,19.271551724137932,0.8888888888888888,232,0.8888888888888888
1,Travel_Rarely,Research & Development,3,2,Technical Degree,2160,3,Laboratory Technician,25790,9.0,19,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3,10.018041894353368,9.5,19.508196721311474,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,6,4,Medical,2161,1,Sales Executive,30410,1.0,11,1,9.0,2,9,0,8,2.0,1.0,3.0,2,3,10.361327825670497,9.452586206896552,19.83189655172414,0.8888888888888888,232,0.8888888888888888
0,Travel_Rarely,Research & Development,26,1,Medical,2162,2,Healthcare Representative,34470,0.0,14,0,9.0,5,8,1,7,1.0,3.0,3.0,3,3,5.976122448979592,9.534693877551021,15.53061224489796,0.0,245,0.9386973180076629
0,Non-Travel,Research & Development,1,2,Medical,2163,1,Sales Executive,195130,1.0,12,1,10.0,1,10,9,6,4.0,3.0,2.0,2,3,10.101002109704641,9.518987341772151,19.62447257383966,0.9080459770114943,237,0.9080459770114943
0,Non-Travel,Sales,6,3,Life Sciences,2164,1,Research Director,27730,1.0,11,0,19.0,3,19,11,9,3.0,2.0,3.0,3,3,7.795501133786848,9.53061224489796,17.261224489795918,0.210727969348659,245,0.9386973180076629
1,Travel_Frequently,Research & Development,3,1,Life Sciences,2165,1,Sales Executive,71040,1.0,14,1,3.0,3,3,2,2,4.0,2.0,4.0,3,3,9.135941290635614,9.506550218340612,18.68122270742358,0.8773946360153256,229,0.8773946360153256
1,Travel_Rarely,Sales,5,3,Life Sciences,2166,1,Laboratory Technician,63220,4.0,11,1,10.0,2,3,1,2,1.0,1.0,4.0,3,3,6.027372245663386,9.472573839662447,15.527426160337553,0.0,237,0.9080459770114943
0,Non-Travel,Research & Development,4,3,Life Sciences,2167,2,Laboratory Technician,20830,0.0,12,2,21.0,3,20,2,10,3.0,3.0,2.0,2,3,9.710156955736224,9.540650406504065,19.239837398373982,0.9425287356321839,246,0.9425287356321839
0,Travel_Rarely,Sales,11,3,Technical Degree,2168,2,Manufacturing Director,83810,4.0,15,1,23.0,3,19,9,11,4.0,3.0,3.0,3,3,6.629416786916787,9.458874458874458,16.116883116883116,0.0,231,0.8850574712643678
0,Travel_Rarely,Sales,3,2,Medical,2169,3,Manufacturing Director,26910,6.0,16,1,36.0,6,7,7,7,4.0,2.0,3.0,3,3,7.995408022130015,9.452282157676349,17.477178423236513,0.45977011494252873,241,0.9233716475095786
0,Non-Travel,Research & Development,1,1,Life Sciences,2170,1,Laboratory Technician,42860,9.0,15,0,6.0,6,4,0,0,3.0,3.0,3.0,3,3,7.337527538314176,9.538793103448276,16.892241379310345,0.007662835249042145,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,2,Technical Degree,2171,2,Research Director,26590,0.0,24,3,10.0,2,9,1,6,4.0,4.0,2.0,3,4,7.4184357344632765,9.5,16.911016949152543,0.022988505747126436,236,0.9042145593869731
0,Travel_Rarely,Sales,4,3,Medical,2172,2,Sales Executive,94340,1.0,13,1,9.0,3,9,8,8,3.0,4.0,3.0,2,3,5.99870138888889,9.541666666666666,15.5125,0.0,240,0.9195402298850575
0,Travel_Frequently,Sales,1,4,Other,2173,2,Healthcare Representative,55610,0.0,11,0,10.0,2,9,1,7,3.0,1.0,3.0,2,3,7.690605200945626,9.561702127659574,17.22127659574468,0.1532567049808429,235,0.9003831417624522
0,Travel_Frequently,Sales,1,2,Technical Degree,2174,2,Manager,66460,1.0,13,1,9.0,2,9,1,1,3.0,3.0,3.0,2,3,9.508205128205129,9.489878542510121,19.008097165991902,0.946360153256705,247,0.946360153256705
0,Travel_Rarely,Sales,18,2,Life Sciences,2175,4,Manufacturing Director,77250,1.0,13,1,33.0,2,33,0,10,3.0,2.0,3.0,3,3,9.48023530762167,9.52892561983471,19.0,0.9272030651340997,242,0.9272030651340997
0,Travel_Rarely,Sales,2,4,Life Sciences,2176,1,Research Scientist,107250,3.0,18,0,11.0,5,7,1,7,2.0,1.0,3.0,2,3,6.585955743879473,9.533898305084746,16.11864406779661,0.0,236,0.9042145593869731
0,Travel_Rarely,Sales,4,3,Life Sciences,2177,2,Research Scientist,88470,1.0,16,0,10.0,3,10,9,6,3.0,1.0,4.0,4,3,7.23356081390032,9.452674897119342,16.728395061728396,0.0,243,0.9310344827586207
0,Travel_Rarely,Research & Development,6,2,Medical,2178,4,Research Scientist,20450,3.0,19,0,7.0,3,3,1,2,4.0,4.0,2.0,3,3,6.2904,9.52,15.848888888888888,0.0,225,0.8620689655172413
1,Travel_Rarely,Sales,1,4,Technical Degree,2179,2,Sales Executive,10090,7.0,13,2,31.0,3,10,5,9,3.0,1.0,2.0,4,3,8.488845153664304,9.527659574468085,18.01276595744681,0.8582375478927203,235,0.9003831417624522
0,Travel_Rarely,Research & Development,14,4,Medical,2180,1,Research Scientist,33480,3.0,22,0,7.0,2,4,0,3,2.0,2.0,3.0,1,4,6.117230461393596,9.542372881355933,15.686440677966102,0.0,236,0.9042145593869731
0,Travel_Frequently,Sales,16,2,Life Sciences,2181,1,Research Scientist,12810,2.0,11,0,17.0,2,15,6,13,1.0,1.0,2.0,3,3,6.086681839402428,9.521008403361344,15.584033613445378,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,2,1,Life Sciences,2182,2,Research Scientist,28190,1.0,20,0,11.0,2,10,0,8,4.0,4.0,3.0,2,4,7.596445652173912,9.439130434782609,17.06086956521739,0.05747126436781609,230,0.8812260536398467
0,Travel_Rarely,Research & Development,2,3,Life Sciences,2183,2,Laboratory Technician,48510,8.0,18,0,5.0,2,1,0,0,3.0,,3.0,3,3,7.097427983539093,9.497942386831276,16.580246913580247,0.0,243,0.9310344827586207
0,Travel_Rarely,Research & Development,4,1,Medical,2184,3,Manufacturing Director,40280,3.0,14,0,29.0,3,5,0,3,4.0,2.0,2.0,3,3,7.494571708272149,9.422907488986784,16.973568281938327,0.034482758620689655,227,0.8697318007662835
0,Non-Travel,Research & Development,1,4,Medical,2185,2,Sales Executive,27200,1.0,22,1,0.0,2,0,0,0,4.0,4.0,4.0,3,4,7.905436671239141,9.576131687242798,17.448559670781894,0.32567049808429116,243,0.9310344827586207
0,Travel_Rarely,Research & Development,1,4,Other,2186,2,Research Director,81200,0.0,13,0,10.0,2,9,0,0,4.0,4.0,3.0,2,3,7.180452898550724,9.495652173913044,16.7,0.0,230,0.8812260536398467
0,Travel_Frequently,Research & Development,26,4,Medical,2187,1,Research Director,46470,3.0,17,0,8.0,3,6,0,0,4.0,4.0,3.0,4,3,7.352186609686609,9.555555555555555,16.918803418803417,0.007662835249042145,234,0.896551724137931
1,Travel_Rarely,Research & Development,19,3,Technical Degree,2188,1,Human Resources,46800,6.0,14,3,24.0,0,19,3,8,1.0,3.0,2.0,4,3,8.68269090077732,9.518518518518519,18.156378600823047,0.9272030651340997,243,0.9310344827586207
0,Travel_Rarely,Research & Development,24,4,Life Sciences,2189,2,Laboratory Technician,32210,4.0,15,2,33.0,2,19,15,9,4.0,2.0,3.0,3,3,10.380261904761904,9.546938775510204,19.885714285714286,0.9386973180076629,245,0.9386973180076629
0,Non-Travel,Sales,1,2,Life Sciences,2190,2,Research Scientist,86210,1.0,17,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3,6.379191176470588,9.563025210084033,15.861344537815127,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,3,3,Life Sciences,2191,2,Sales Executive,45770,5.0,11,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3,6.479356113435612,9.502092050209205,15.99163179916318,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,5,3,Life Sciences,2192,1,Research Scientist,45530,4.0,18,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3,7.1769491927825255,9.457264957264957,16.72222222222222,0.0038314176245210726,234,0.896551724137931
1,Travel_Frequently,Research & Development,2,2,Medical,2193,2,Manufacturing Director,53960,7.0,17,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3,7.673500228623685,9.465020576131687,17.144032921810698,0.13026819923371646,243,0.9310344827586207
1,Travel_Frequently,Research & Development,1,2,Medical,2194,1,Manufacturing Director,67960,0.0,13,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3,9.072801783264746,9.473251028806585,18.567901234567902,0.9310344827586207,243,0.9310344827586207
0,Travel_Frequently,Research & Development,7,3,Medical,2195,2,Sales Representative,76250,1.0,15,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3,6.375856481481482,9.516666666666667,15.858333333333333,0.0,240,0.9195402298850575
0,Travel_Rarely,Research & Development,10,4,Other,2196,2,Laboratory Technician,74120,1.0,24,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4,7.906698939603504,9.510373443983402,17.410788381742737,0.3333333333333333,241,0.9233716475095786
0,Travel_Rarely,Research & Development,2,3,Life Sciences,2197,2,Healthcare Representative,111590,1.0,12,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,6.683007544581619,9.551440329218106,16.189300411522634,0.0,243,0.9310344827586207
1,Travel_Rarely,Research & Development,15,2,Life Sciences,2198,2,Sales Executive,49600,1.0,15,0,10.0,3,10,6,7,4.0,3.0,2.0,2,3,10.88627205531712,9.50214592274678,20.416309012875537,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Research & Development,17,4,Technical Degree,2199,2,Healthcare Representative,104750,3.0,11,1,8.0,3,5,1,4,1.0,4.0,4.0,3,3,10.322546695402298,9.456896551724139,19.788793103448278,0.8888888888888888,232,0.8888888888888888
0,Travel_Frequently,Research & Development,20,3,Medical,2200,2,Sales Executive,148140,2.0,11,1,14.0,2,4,3,2,2.0,2.0,3.0,2,3,7.07558970856102,9.520491803278688,16.59016393442623,0.0,244,0.9348659003831418
0,Travel_Frequently,Research & Development,1,3,Life Sciences,2201,4,Sales Executive,191410,3.0,12,1,12.0,2,6,3,3,4.0,4.0,2.0,3,3,10.66936308693631,9.451882845188285,20.14644351464435,0.9157088122605364,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,2,Medical,2202,1,Healthcare Representative,54050,7.0,15,0,8.0,3,6,1,3,3.0,3.0,3.0,4,3,10.39074152542373,9.483050847457626,19.911016949152543,0.9042145593869731,236,0.9042145593869731
0,Travel_Frequently,Research & Development,2,3,Medical,2203,1,Sales Executive,87930,6.0,17,0,8.0,2,5,1,2,2.0,4.0,4.0,3,3,7.778146961063628,9.542735042735043,17.27777777777778,0.19923371647509577,234,0.896551724137931
0,Travel_Rarely,Research & Development,1,4,Medical,2204,5,Research Director,191890,0.0,12,1,4.0,3,3,1,2,3.0,2.0,2.0,3,3,10.395856950067476,9.461538461538462,19.894736842105264,0.946360153256705,247,0.946360153256705
0,Non-Travel,Research & Development,29,2,Life Sciences,2205,2,Sales Executive,38750,3.0,15,0,13.0,3,6,0,5,3.0,3.0,3.0,3,3,6.594622175141243,9.546610169491526,16.110169491525422,0.0,236,0.9042145593869731
